"tipo_de_geracao","regiao","unidade_de_medida","ano","mes","geracao_de_energia"
"EME","SE/CO","GWh","2008",7,0
"EME","SE/CO","GWh","2008",8,0
"EME","SE/CO","GWh","2008",9,0
"EME","SE/CO","GWh","2008",10,0
"EME","SE/CO","GWh","2008",11,0
"EME","SE/CO","GWh","2008",12,0
"EME","SE/CO","GWh","2009",1,0
"EME","SE/CO","GWh","2009",2,0
"EME","SE/CO","GWh","2009",3,0
"EME","SE/CO","GWh","2009",4,0
"EME","SE/CO","GWh","2009",5,0
"EME","SE/CO","GWh","2009",6,0
"EME","SE/CO","GWh","2009",7,0
"EME","SE/CO","GWh","2009",8,0
"EME","SE/CO","GWh","2009",9,0
"EME","SE/CO","GWh","2009",10,0
"EME","SE/CO","GWh","2009",11,0
"EME","SE/CO","GWh","2009",12,0
"EME","SE/CO","GWh","2010",1,0
"EME","SE/CO","GWh","2010",2,0
"EME","SE/CO","GWh","2010",3,0
"EME","SE/CO","GWh","2010",4,0
"EME","SE/CO","GWh","2010",5,0
"EME","SE/CO","GWh","2010",6,0
"EME","SE/CO","GWh","2010",7,0
"EME","SE/CO","GWh","2010",8,0
"EME","SE/CO","GWh","2010",9,0
"EME","SE/CO","GWh","2010",10,0
"EME","SE/CO","GWh","2010",11,0
"EME","SE/CO","GWh","2010",12,0
"EME","SE/CO","GWh","2011",1,0
"EME","SE/CO","GWh","2011",2,0
"EME","SE/CO","GWh","2011",3,0
"EME","SE/CO","GWh","2011",4,0
"EME","SE/CO","GWh","2011",5,0
"EME","SE/CO","GWh","2011",6,0
"EME","SE/CO","GWh","2011",7,0
"EME","SE/CO","GWh","2011",8,0
"EME","SE/CO","GWh","2011",9,0
"EME","SE/CO","GWh","2011",10,0
"EME","SE/CO","GWh","2011",11,0
"EME","SE/CO","GWh","2011",12,0
"EME","SE/CO","GWh","2012",1,0
"EME","SE/CO","GWh","2012",2,0
"EME","SE/CO","GWh","2012",3,0
"EME","SE/CO","GWh","2012",4,0
"EME","SE/CO","GWh","2012",5,0
"EME","SE/CO","GWh","2012",6,0
"EME","SE/CO","GWh","2012",7,0
"EME","SE/CO","GWh","2012",8,0
"EME","SE/CO","GWh","2012",9,0
"EME","SE/CO","GWh","2012",10,0
"EME","SE/CO","GWh","2012",11,0
"EME","SE/CO","GWh","2012",12,0
"EME","SE/CO","GWh","2013",1,0
"EME","SE/CO","GWh","2013",2,0
"EME","SE/CO","GWh","2013",3,0
"EME","SE/CO","GWh","2013",4,0
"EME","SE/CO","GWh","2013",5,0
"EME","SE/CO","GWh","2013",6,0
"EME","SE/CO","GWh","2013",7,0
"EME","SE/CO","GWh","2013",8,0
"EME","SE/CO","GWh","2013",9,0
"EME","SE/CO","GWh","2013",10,0
"EME","SE/CO","GWh","2013",11,0
"EME","SE/CO","GWh","2013",12,0
"EME","SE/CO","GWh","2014",1,0
"EME","SE/CO","GWh","2014",2,0
"EME","SE/CO","GWh","2014",3,0
"EME","SE/CO","GWh","2014",4,0
"EME","SE/CO","GWh","2014",5,0
"EME","SE/CO","GWh","2014",6,0
"EME","SE/CO","GWh","2014",7,0
"EME","SE/CO","GWh","2014",8,0
"EME","SE/CO","GWh","2014",9,0
"EME","SE/CO","GWh","2014",10,0
"EME","SE/CO","GWh","2014",11,0
"EME","SE/CO","GWh","2014",12,0
"EME","SE/CO","GWh","2015",1,0
"EME","SE/CO","GWh","2015",2,0
"EME","SE/CO","GWh","2015",3,0
"EME","SE/CO","GWh","2015",4,0
"EME","SE/CO","GWh","2015",5,0
"EME","SE/CO","GWh","2015",6,0
"EME","SE/CO","GWh","2015",7,0
"EME","SE/CO","GWh","2015",8,0
"EME","SE/CO","GWh","2015",9,0
"EME","SE/CO","GWh","2015",10,0
"EME","SE/CO","GWh","2015",11,0
"EME","SE/CO","GWh","2015",12,0
"EME","SE/CO","GWh","2016",1,0
"EME","SE/CO","GWh","2016",2,0
"EME","SE/CO","GWh","2016",3,0
"EME","SE/CO","GWh","2016",4,0
"EME","SE/CO","GWh","2016",5,0
"EME","SE/CO","GWh","2016",6,0
"EME","SE/CO","GWh","2016",7,0
"EME","SE/CO","GWh","2016",8,0
"EME","SE/CO","GWh","2016",9,0
"EME","SE/CO","GWh","2016",10,0
"EME","SE/CO","GWh","2016",11,0
"EME","SE/CO","GWh","2016",12,0
"EME","SE/CO","Mwmed","2002",1,0
"EME","SE/CO","Mwmed","2002",2,0.54
"EME","SE/CO","Mwmed","2002",3,0
"EME","SE/CO","Mwmed","2002",4,0.93
"EME","SE/CO","Mwmed","2002",5,0.31
"EME","SE/CO","Mwmed","2002",6,0.45
"EME","SE/CO","Mwmed","2002",7,1.06
"EME","SE/CO","Mwmed","2002",8,0.14
"EME","SE/CO","Mwmed","2002",9,0.47
"EME","SE/CO","Mwmed","2002",10,0.38
"EME","SE/CO","Mwmed","2002",11,0
"EME","SE/CO","Mwmed","2002",12,1.16
"EME","SE/CO","Mwmed","2003",1,0.07
"EME","SE/CO","Mwmed","2003",2,0
"EME","SE/CO","Mwmed","2003",3,0.08
"EME","SE/CO","Mwmed","2003",4,0.01
"EME","SE/CO","Mwmed","2003",5,0
"EME","SE/CO","Mwmed","2003",6,0
"EME","SE/CO","Mwmed","2003",7,0
"EME","SE/CO","Mwmed","2003",8,0
"EME","SE/CO","Mwmed","2003",9,0
"EME","SE/CO","Mwmed","2003",10,0
"EME","SE/CO","Mwmed","2003",11,0.14
"EME","SE/CO","Mwmed","2003",12,0.37
"EME","SE/CO","Mwmed","2004",1,0
"EME","SE/CO","Mwmed","2004",2,0
"EME","SE/CO","Mwmed","2004",3,0
"EME","SE/CO","Mwmed","2004",4,0
"EME","SE/CO","Mwmed","2004",5,12.2
"EME","SE/CO","Mwmed","2004",6,0.19
"EME","SE/CO","Mwmed","2004",7,0
"EME","SE/CO","Mwmed","2004",8,1.88
"EME","SE/CO","Mwmed","2004",9,5.69
"EME","SE/CO","Mwmed","2004",10,5.8
"EME","SE/CO","Mwmed","2004",11,59.09
"EME","SE/CO","Mwmed","2004",12,59.91
"EME","SE/CO","Mwmed","2005",1,0
"EME","SE/CO","Mwmed","2005",2,2.77
"EME","SE/CO","Mwmed","2005",3,2.91
"EME","SE/CO","Mwmed","2005",4,2.37
"EME","SE/CO","Mwmed","2005",5,0.1
"EME","SE/CO","Mwmed","2005",6,0
"EME","SE/CO","Mwmed","2005",7,0
"EME","SE/CO","Mwmed","2005",8,0
"EME","SE/CO","Mwmed","2005",9,0.22
"EME","SE/CO","Mwmed","2005",10,0
"EME","SE/CO","Mwmed","2005",11,0
"EME","SE/CO","Mwmed","2005",12,0.92
"EME","SE/CO","Mwmed","2007",1,0
"EME","SE/CO","Mwmed","2007",2,0
"EME","SE/CO","Mwmed","2007",3,0
"EME","SE/CO","Mwmed","2007",4,0
"EME","SE/CO","Mwmed","2007",5,0
"EME","SE/CO","Mwmed","2007",6,0
"EME","SE/CO","Mwmed","2007",7,0
"EME","SE/CO","Mwmed","2007",8,0
"EME","SE/CO","Mwmed","2007",9,0
"EME","SE/CO","Mwmed","2007",10,0
"EME","SE/CO","Mwmed","2007",11,0
"EME","SE/CO","Mwmed","2007",12,0
"EME","SE/CO","Mwmed","2008",1,0
"EME","SE/CO","Mwmed","2008",2,0
"EME","SE/CO","Mwmed","2008",3,0
"EME","SE/CO","Mwmed","2008",4,0
"EME","SE/CO","Mwmed","2008",5,0
"EME","SE/CO","Mwmed","2008",6,0
"EME","SE/CO","Mwmed","2008",7,0
"EME","SE/CO","Mwmed","2008",8,0
"EME","SE/CO","Mwmed","2008",9,0
"EME","SE/CO","Mwmed","2008",10,0
"EME","SE/CO","Mwmed","2008",11,0
"EME","SE/CO","Mwmed","2008",12,0
"EME","SE/CO","Mwmed","2009",1,0
"EME","SE/CO","Mwmed","2009",2,0
"EME","SE/CO","Mwmed","2009",3,0
"EME","SE/CO","Mwmed","2009",4,0
"EME","SE/CO","Mwmed","2009",5,0
"EME","SE/CO","Mwmed","2009",6,0
"EME","SE/CO","Mwmed","2009",7,0
"EME","SE/CO","Mwmed","2009",8,0
"EME","SE/CO","Mwmed","2009",9,0
"EME","SE/CO","Mwmed","2009",10,0
"EME","SE/CO","Mwmed","2009",11,0
"EME","SE/CO","Mwmed","2009",12,0
"EME","SE/CO","Mwmed","2010",1,0
"EME","SE/CO","Mwmed","2010",2,0
"EME","SE/CO","Mwmed","2010",3,0
"EME","SE/CO","Mwmed","2010",4,0
"EME","SE/CO","Mwmed","2010",5,0
"EME","SE/CO","Mwmed","2010",6,0
"EME","SE/CO","Mwmed","2010",7,0
"EME","SE/CO","Mwmed","2010",8,0
"EME","SE/CO","Mwmed","2010",9,0
"EME","SE/CO","Mwmed","2010",10,0
"EME","SE/CO","Mwmed","2010",11,0
"EME","SE/CO","Mwmed","2010",12,0
"EME","SE/CO","Mwmed","2011",1,0
"EME","SE/CO","Mwmed","2011",2,0
"EME","SE/CO","Mwmed","2011",3,0
"EME","SE/CO","Mwmed","2011",4,0
"EME","SE/CO","Mwmed","2011",5,0
"EME","SE/CO","Mwmed","2011",6,0
"EME","SE/CO","Mwmed","2011",7,0
"EME","SE/CO","Mwmed","2011",8,0
"EME","SE/CO","Mwmed","2011",9,0
"EME","SE/CO","Mwmed","2011",10,0
"EME","SE/CO","Mwmed","2011",11,0
"EME","SE/CO","Mwmed","2011",12,0
"EME","SE/CO","Mwmed","2012",1,0
"EME","SE/CO","Mwmed","2012",2,0
"EME","SE/CO","Mwmed","2012",3,0
"EME","SE/CO","Mwmed","2012",4,0
"EME","SE/CO","Mwmed","2012",5,0
"EME","SE/CO","Mwmed","2012",6,0
"EME","SE/CO","Mwmed","2012",7,0
"EME","SE/CO","Mwmed","2012",8,0
"EME","SE/CO","Mwmed","2012",9,0
"EME","SE/CO","Mwmed","2012",10,0
"EME","SE/CO","Mwmed","2012",11,0
"EME","SE/CO","Mwmed","2012",12,0
"EME","SE/CO","Mwmed","2013",1,0
"EME","SE/CO","Mwmed","2013",2,0
"EME","SE/CO","Mwmed","2013",3,0
"EME","SE/CO","Mwmed","2013",4,0
"EME","SE/CO","Mwmed","2013",5,0
"EME","SE/CO","Mwmed","2013",6,0
"EME","SE/CO","Mwmed","2013",7,0
"EME","SE/CO","Mwmed","2013",8,0
"EME","SE/CO","Mwmed","2013",9,0
"EME","SE/CO","Mwmed","2013",10,0
"EME","SE/CO","Mwmed","2013",11,0
"EME","SE/CO","Mwmed","2013",12,0
"EME","SE/CO","Mwmed","2014",1,0
"EME","SE/CO","Mwmed","2014",2,0
"EME","SE/CO","Mwmed","2014",3,0
"EME","SE/CO","Mwmed","2014",4,0
"EME","SE/CO","Mwmed","2014",5,0
"EME","SE/CO","Mwmed","2014",6,0
"EME","SE/CO","Mwmed","2014",7,0
"EME","SE/CO","Mwmed","2014",8,0
"EME","SE/CO","Mwmed","2014",9,0
"EME","SE/CO","Mwmed","2014",10,0
"EME","SE/CO","Mwmed","2014",11,0
"EME","SE/CO","Mwmed","2014",12,0
"EME","SE/CO","Mwmed","2015",1,0
"EME","SE/CO","Mwmed","2015",2,0
"EME","SE/CO","Mwmed","2015",3,0
"EME","SE/CO","Mwmed","2015",4,0
"EME","SE/CO","Mwmed","2015",5,0
"EME","SE/CO","Mwmed","2015",6,0
"EME","SE/CO","Mwmed","2015",7,0
"EME","SE/CO","Mwmed","2015",8,0
"EME","SE/CO","Mwmed","2015",9,0
"EME","SE/CO","Mwmed","2015",10,0
"EME","SE/CO","Mwmed","2015",11,0
"EME","SE/CO","Mwmed","2015",12,0
"EME","SE/CO","Mwmed","2016",1,0
"EME","SE/CO","Mwmed","2016",2,0
"EME","SE/CO","Mwmed","2016",3,0
"EME","SE/CO","Mwmed","2016",4,0
"EME","SE/CO","Mwmed","2016",5,0
"EME","SE/CO","Mwmed","2016",6,0
"EME","SE/CO","Mwmed","2016",7,0
"EME","SE/CO","Mwmed","2016",8,0
"EME","SE/CO","Mwmed","2016",9,0
"EME","SE/CO","Mwmed","2016",10,0
"EME","SE/CO","Mwmed","2016",11,0
"EME","SE/CO","Mwmed","2016",12,0
"EME","S","GWh","2002",1,0
"EME","S","GWh","2002",2,0
"EME","S","GWh","2002",3,0
"EME","S","GWh","2002",4,0
"EME","S","GWh","2002",5,0
"EME","S","GWh","2002",6,0
"EME","S","GWh","2002",7,0
"EME","S","GWh","2002",8,0
"EME","S","GWh","2002",9,0
"EME","S","GWh","2002",10,0
"EME","S","GWh","2002",11,0
"EME","S","GWh","2002",12,0
"EME","S","GWh","2003",1,0
"EME","S","GWh","2003",2,0
"EME","S","GWh","2003",3,0
"EME","S","GWh","2003",4,0
"EME","S","GWh","2003",5,0
"EME","S","GWh","2003",6,0
"EME","S","GWh","2003",7,0
"EME","S","GWh","2003",8,0
"EME","S","GWh","2003",9,0
"EME","S","GWh","2003",10,0
"EME","S","GWh","2003",11,0
"EME","S","GWh","2003",12,0
"EME","S","GWh","2004",1,0
"EME","S","GWh","2004",2,0
"EME","S","GWh","2004",3,0
"EME","S","GWh","2004",4,0
"EME","S","GWh","2004",5,0
"EME","S","GWh","2004",6,0
"EME","S","GWh","2004",7,0
"EME","S","GWh","2004",8,0
"EME","S","GWh","2004",9,0
"EME","S","GWh","2004",10,0
"EME","S","GWh","2004",11,0
"EME","S","GWh","2004",12,0
"EME","S","GWh","2005",1,0
"EME","S","GWh","2005",2,0
"EME","S","GWh","2005",3,0
"EME","S","GWh","2005",4,0
"EME","S","GWh","2005",5,0
"EME","S","GWh","2005",6,0
"EME","S","GWh","2005",7,0
"EME","S","GWh","2005",8,0
"EME","S","GWh","2005",9,0
"EME","S","GWh","2005",10,0
"EME","S","GWh","2005",11,0
"EME","S","GWh","2005",12,0
"EME","S","GWh","2007",1,0
"EME","S","GWh","2007",2,0
"EME","S","GWh","2007",3,0
"EME","S","GWh","2007",4,0
"EME","S","GWh","2007",5,0
"EME","S","GWh","2007",6,0
"EME","S","GWh","2007",7,0
"EME","S","GWh","2007",8,0
"EME","S","GWh","2007",9,0
"EME","S","GWh","2007",10,0
"EME","S","GWh","2007",11,0
"EME","S","GWh","2007",12,0
"EME","S","GWh","2008",1,0
"EME","S","GWh","2008",2,0
"EME","S","GWh","2008",3,0
"EME","S","GWh","2008",4,0
"EME","S","GWh","2008",5,0
"EME","S","GWh","2008",6,0
"EME","S","GWh","2008",7,0
"EME","S","GWh","2008",8,0
"EME","S","GWh","2008",9,0
"EME","S","GWh","2008",10,0
"EME","S","GWh","2008",11,0
"EME","S","GWh","2008",12,0
"EME","S","GWh","2009",1,0
"EME","S","GWh","2009",2,0
"EME","S","GWh","2009",3,0
"EME","S","GWh","2009",4,0
"EME","S","GWh","2009",5,0
"EME","S","GWh","2009",6,0
"EME","S","GWh","2009",7,0
"EME","S","GWh","2009",8,0
"EME","S","GWh","2009",9,0
"EME","S","GWh","2009",10,0
"EME","S","GWh","2009",11,0
"EME","S","GWh","2009",12,0
"EME","S","GWh","2010",1,0
"EME","S","GWh","2010",2,0
"EME","S","GWh","2010",3,0
"EME","S","GWh","2010",4,0
"EME","S","GWh","2010",5,0
"EME","S","GWh","2010",6,0
"EME","S","GWh","2010",7,0
"EME","S","GWh","2010",8,0
"EME","S","GWh","2010",9,0
"EME","S","GWh","2010",10,0
"EME","S","GWh","2010",11,0
"EME","S","GWh","2010",12,0
"EME","S","GWh","2011",1,0
"EME","S","GWh","2011",2,0
"EME","S","GWh","2011",3,0
"EME","S","GWh","2011",4,0
"EME","S","GWh","2011",5,0
"EME","S","GWh","2011",6,0
"EME","S","GWh","2011",7,0
"EME","S","GWh","2011",8,0
"EME","S","GWh","2011",9,0
"EME","S","GWh","2011",10,0
"EME","S","GWh","2011",11,0
"EME","S","GWh","2011",12,0
"EME","S","GWh","2012",1,0
"EME","S","GWh","2012",2,0
"EME","S","GWh","2012",3,0
"EME","S","GWh","2012",4,0
"EME","S","GWh","2012",5,0
"EME","S","GWh","2012",6,0
"EME","S","GWh","2012",7,0
"EME","S","GWh","2012",8,0
"EME","S","GWh","2012",9,0
"EME","S","GWh","2012",10,0
"EME","S","GWh","2012",11,0
"EME","S","GWh","2012",12,0
"EME","S","GWh","2013",1,0
"EME","S","GWh","2013",2,0
"EME","S","GWh","2013",3,0
"EME","S","GWh","2013",4,0
"EME","S","GWh","2013",5,0
"EME","S","GWh","2013",6,0
"EME","S","GWh","2013",7,0
"EME","S","GWh","2013",8,0
"EME","S","GWh","2013",9,0
"EME","S","GWh","2013",10,0
"EME","S","GWh","2013",11,0
"EME","S","GWh","2013",12,0
"EME","S","GWh","2014",1,0
"EME","S","GWh","2014",2,0
"EME","S","GWh","2014",3,0
"EME","S","GWh","2014",4,0
"EME","S","GWh","2014",5,0
"EME","S","GWh","2014",6,0
"EME","S","GWh","2014",7,0
"EME","S","GWh","2014",8,0
"EME","S","GWh","2014",9,0
"EME","S","GWh","2014",10,0
"EME","S","GWh","2014",11,0
"EME","S","GWh","2014",12,0
"EME","S","GWh","2015",1,0
"EME","S","GWh","2015",2,0
"EME","S","GWh","2015",3,0
"EME","S","GWh","2015",4,0
"EME","S","GWh","2015",5,0
"EME","S","GWh","2015",6,0
"EME","S","GWh","2015",7,0
"EME","S","GWh","2015",8,0
"EME","S","GWh","2015",9,0
"EME","S","GWh","2015",10,0
"EME","S","GWh","2015",11,0
"EME","S","GWh","2015",12,0
"EME","S","GWh","2016",1,0
"EME","S","GWh","2016",2,0
"EME","S","GWh","2016",3,0
"EME","S","GWh","2016",4,0
"EME","S","GWh","2016",5,0
"EME","S","GWh","2016",6,0
"EME","S","GWh","2016",7,0
"EME","S","GWh","2016",8,0
"EME","S","GWh","2016",9,0
"EME","S","GWh","2016",10,0
"EME","S","GWh","2016",11,0
"EME","S","GWh","2016",12,0
"EME","Sistemas","GWh","2002",1,5.15
"EME","Sistemas","GWh","2002",2,0.36
"EME","Sistemas","GWh","2002",3,0.13
"EME","Sistemas","GWh","2002",4,1.66
"EME","Sistemas","GWh","2002",5,1.29
"EME","Sistemas","GWh","2002",6,0.5
"EME","Sistemas","GWh","2002",7,0.99
"EME","Sistemas","GWh","2002",8,0.1
"EME","Sistemas","GWh","2002",9,0.63
"EME","Sistemas","GWh","2002",10,6.11
"EME","Sistemas","GWh","2002",11,8.96
"EME","Sistemas","GWh","2002",12,3.69
"EME","Sistemas","GWh","2003",1,0
"EME","Sistemas","GWh","2003",2,0
"EME","Sistemas","GWh","2003",3,0
"EME","Sistemas","GWh","2003",4,0
"EME","Sistemas","GWh","2003",5,0
"EME","Sistemas","GWh","2003",6,0
"EME","Sistemas","GWh","2003",7,0
"EME","Sistemas","GWh","2003",8,0
"EME","Sistemas","GWh","2003",9,0
"EME","Sistemas","GWh","2003",10,0
"EME","Sistemas","GWh","2003",11,0
"EME","Sistemas","GWh","2003",12,0
"EME","Sistemas","GWh","2004",1,0
"EME","Sistemas","GWh","2004",2,0
"EME","Sistemas","GWh","2004",3,0
"EME","Sistemas","GWh","2004",4,0
"EME","Sistemas","GWh","2004",5,0
"EME","Sistemas","GWh","2004",6,0
"EME","Sistemas","GWh","2004",7,0
"EME","Sistemas","GWh","2004",8,0
"EME","Sistemas","GWh","2004",9,0
"EME","Sistemas","GWh","2004",10,0
"EME","Sistemas","GWh","2004",11,0
"EME","Sistemas","GWh","2004",12,0
"EME","Sistemas","GWh","2005",1,0.14
"EME","Sistemas","GWh","2005",2,1.86
"EME","Sistemas","GWh","2005",3,5.43
"EME","Sistemas","GWh","2005",4,2.58
"EME","Sistemas","GWh","2005",5,0.07
"EME","Sistemas","GWh","2005",6,0
"EME","Sistemas","GWh","2005",7,0.28
"EME","Sistemas","GWh","2005",8,0.48
"EME","Sistemas","GWh","2005",9,1.03
"EME","Sistemas","GWh","2005",10,0.7
"EME","Sistemas","GWh","2005",11,0
"EME","Sistemas","GWh","2005",12,5.82
"EME","Sistemas","GWh","2007",1,0
"EME","Sistemas","GWh","2007",2,0
"EME","Sistemas","GWh","2007",3,0
"EME","Sistemas","GWh","2007",4,0
"EME","Sistemas","GWh","2007",5,0
"EME","Sistemas","GWh","2007",6,0
"EME","Sistemas","GWh","2007",7,0
"EME","Sistemas","GWh","2007",8,0
"EME","Sistemas","GWh","2007",9,0
"EME","Sistemas","GWh","2007",10,0
"EME","Sistemas","GWh","2007",11,0
"EME","Sistemas","GWh","2007",12,0
"EME","Sistemas","GWh","2008",1,0
"EME","Sistemas","GWh","2008",2,0
"EME","Sistemas","GWh","2008",3,0
"EME","Sistemas","GWh","2008",4,0
"EME","Sistemas","GWh","2008",5,0
"EME","Sistemas","GWh","2008",6,0
"EME","Sistemas","GWh","2008",7,0
"EME","Sistemas","GWh","2008",8,0
"EME","Sistemas","GWh","2008",9,0
"EME","Sistemas","GWh","2008",10,0
"EME","Sistemas","GWh","2008",11,0
"EME","Sistemas","GWh","2008",12,0
"EME","Sistemas","GWh","2009",1,0
"EME","Sistemas","GWh","2009",2,0
"EME","Sistemas","GWh","2009",3,0
"EME","Sistemas","GWh","2009",4,0
"EME","Sistemas","GWh","2009",5,0
"EME","Sistemas","GWh","2009",6,0
"EME","Sistemas","GWh","2009",7,0
"EME","Sistemas","GWh","2009",8,0
"EME","Sistemas","GWh","2009",9,0
"EME","Sistemas","GWh","2009",10,0
"EME","Sistemas","GWh","2009",11,0
"EME","Sistemas","GWh","2009",12,0
"EME","Sistemas","GWh","2010",1,0
"EME","Sistemas","GWh","2010",2,0
"EME","Sistemas","GWh","2010",3,0
"EME","Sistemas","GWh","2010",4,0
"EME","Sistemas","GWh","2010",5,0
"EME","Sistemas","GWh","2010",6,0
"EME","Sistemas","GWh","2010",7,0
"EME","Sistemas","GWh","2010",8,0
"EME","Sistemas","GWh","2010",9,0
"EME","Sistemas","GWh","2010",10,0
"EME","Sistemas","GWh","2010",11,0
"EME","Sistemas","GWh","2010",12,0
"EME","Sistemas","GWh","2011",1,0
"EME","Sistemas","GWh","2011",2,0
"EME","Sistemas","GWh","2011",3,0
"EME","Sistemas","GWh","2011",4,0
"EME","Sistemas","GWh","2011",5,0
"EME","Sistemas","GWh","2011",6,0
"EME","Sistemas","GWh","2011",7,0
"EME","Sistemas","GWh","2011",8,0
"EME","Sistemas","GWh","2011",9,0
"EME","Sistemas","GWh","2011",10,0
"EME","Sistemas","GWh","2011",11,0
"EME","Sistemas","GWh","2011",12,0
"EME","Sistemas","GWh","2012",1,0
"EME","Sistemas","GWh","2012",2,0
"EME","Sistemas","GWh","2012",3,0
"EME","Sistemas","GWh","2012",4,0
"EME","Sistemas","GWh","2012",5,0
"EME","Sistemas","GWh","2012",6,0
"EME","Sistemas","GWh","2012",7,0
"EME","Sistemas","GWh","2012",8,0
"EME","Sistemas","GWh","2012",9,0
"EME","Sistemas","GWh","2012",10,0
"EME","Sistemas","GWh","2012",11,0
"EME","Sistemas","GWh","2012",12,0
"EME","Sistemas","GWh","2013",1,0
"EME","Sistemas","GWh","2013",2,0
"EME","Sistemas","GWh","2013",3,0
"EME","Sistemas","GWh","2013",4,0
"EME","Sistemas","GWh","2013",5,0
"EME","Sistemas","GWh","2013",6,0
"EME","Sistemas","GWh","2013",7,0
"EME","Sistemas","GWh","2013",8,0
"EME","Sistemas","GWh","2013",9,0
"EME","Sistemas","GWh","2013",10,0
"EME","Sistemas","GWh","2013",11,0
"EME","Sistemas","GWh","2013",12,0
"EME","Sistemas","GWh","2014",1,0
"EME","Sistemas","GWh","2014",2,0
"EME","Sistemas","GWh","2014",3,0
"EME","Sistemas","GWh","2014",4,0
"EME","Sistemas","GWh","2014",5,0
"EME","Sistemas","GWh","2014",6,0
"EME","Sistemas","GWh","2014",7,0
"EME","Sistemas","GWh","2014",8,0
"EME","Sistemas","GWh","2014",9,0
"EME","Sistemas","GWh","2014",10,0
"EME","Sistemas","GWh","2014",11,0
"EME","Sistemas","GWh","2014",12,0
"EME","Sistemas","GWh","2015",1,0
"EME","Sistemas","GWh","2015",2,0
"EME","Sistemas","GWh","2015",3,0
"EME","Sistemas","GWh","2015",4,0
"EME","Sistemas","GWh","2015",5,0
"EME","Sistemas","GWh","2015",6,0
"EME","Sistemas","GWh","2015",7,0
"EME","Sistemas","GWh","2015",8,0
"EME","Sistemas","GWh","2015",9,0
"EME","Sistemas","GWh","2015",10,0
"EME","Sistemas","GWh","2015",11,0
"EME","Sistemas","GWh","2015",12,0
"EME","Sistemas","GWh","2016",1,0
"EME","Sistemas","GWh","2016",2,0
"EME","Sistemas","GWh","2016",3,0
"EME","Sistemas","GWh","2016",4,0
"EME","Sistemas","GWh","2016",5,0
"EME","Sistemas","GWh","2016",6,0
"EME","Sistemas","GWh","2016",7,0
"EME","Sistemas","GWh","2016",8,0
"EME","Sistemas","GWh","2016",9,0
"EME","Sistemas","GWh","2016",10,0
"EME","Sistemas","GWh","2016",11,0
"EME","Sistemas","GWh","2016",12,0
"EME","Sistemas","Mwmed","2002",1,6.92
"EME","Sistemas","Mwmed","2002",2,0.54
"EME","Sistemas","Mwmed","2002",3,0.18
"EME","Sistemas","Mwmed","2002",4,2.3
"EME","Sistemas","Mwmed","2002",5,1.74
"EME","Sistemas","Mwmed","2002",6,0.7
"EME","Sistemas","Mwmed","2002",7,1.33
"EME","Sistemas","Mwmed","2002",8,0.14
"EME","Sistemas","Mwmed","2002",9,0.88
"EME","Sistemas","Mwmed","2002",10,8.23
"EME","Sistemas","Mwmed","2002",11,12.44
"EME","Sistemas","Mwmed","2002",12,4.96
"EME","Sistemas","Mwmed","2003",1,0.16
"EME","Sistemas","Mwmed","2003",2,0
"EME","Sistemas","Mwmed","2003",3,3.13
"EME","Sistemas","Mwmed","2003",4,0.47
"EME","Sistemas","Mwmed","2003",5,0
"EME","Sistemas","Mwmed","2003",6,0.19
"EME","Sistemas","Mwmed","2003",7,2.7
"EME","Sistemas","Mwmed","2003",8,1.54
"EME","Sistemas","Mwmed","2003",9,3.82
"EME","Sistemas","Mwmed","2003",10,0.65
"EME","Sistemas","Mwmed","2003",11,0.72
"EME","Sistemas","Mwmed","2003",12,55.97
"EME","Sistemas","Mwmed","2004",1,380.32
"EME","Sistemas","Mwmed","2004",2,0.84
"EME","Sistemas","Mwmed","2004",3,0.86
"EME","Sistemas","Mwmed","2004",4,3.41
"EME","Sistemas","Mwmed","2004",5,15.34
"EME","Sistemas","Mwmed","2004",6,1.26
"EME","Sistemas","Mwmed","2004",7,0
"EME","Sistemas","Mwmed","2004",8,3.18
"EME","Sistemas","Mwmed","2004",9,5.69
"EME","Sistemas","Mwmed","2004",10,6
"EME","Sistemas","Mwmed","2004",11,60.79
"EME","Sistemas","Mwmed","2004",12,60.63
"EME","Sistemas","Mwmed","2005",1,0.19
"EME","Sistemas","Mwmed","2005",2,2.77
"EME","Sistemas","Mwmed","2005",3,7.3
"EME","Sistemas","Mwmed","2005",4,3.58
"EME","Sistemas","Mwmed","2005",5,0.1
"EME","Sistemas","Mwmed","2005",6,0
"EME","Sistemas","Mwmed","2005",7,0.38
"EME","Sistemas","Mwmed","2005",8,0.64
"EME","Sistemas","Mwmed","2005",9,1.43
"EME","Sistemas","Mwmed","2005",10,0.94
"EME","Sistemas","Mwmed","2005",11,0
"EME","Sistemas","Mwmed","2005",12,7.82
"EME","Sistemas","Mwmed","2007",1,0
"EME","Sistemas","Mwmed","2007",2,0
"EME","Sistemas","Mwmed","2007",3,0
"EME","Sistemas","Mwmed","2007",4,0
"EME","Sistemas","Mwmed","2007",5,0
"EME","Sistemas","Mwmed","2007",6,0
"EME","Sistemas","Mwmed","2007",7,0
"EME","Sistemas","Mwmed","2007",8,0
"EME","Sistemas","Mwmed","2007",9,0
"EME","Sistemas","Mwmed","2007",10,0
"EME","Sistemas","Mwmed","2007",11,0
"EME","Sistemas","Mwmed","2007",12,0
